Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
jmeter-1_9,org.apache.jmeter.assertions,DurationAssertion,1,0,3,3,47,6,0,1,0.0,1,3
jmeter-1_9,org.apache.jmeter.assertions,ResponseAssertion,16,8,27,24,252,41,0,1,0.1111111111111111,4,5
jmeter-1_9,org.apache.jmeter.assertions,Test,4,0,3,3,42,8,0,0,0.6666666666666666,0,3
jmeter-1_9,org.apache.jmeter.assertions,TestThread,2,0,1,1,20,3,0,0,0.0,0,3
jmeter-1_9,org.apache.jmeter.assertions,SizeAssertion,11,6,9,6,137,22,0,1,0.0,1,3
jmeter-1_9,org.apache.jmeter.assertions,XMLAssertion,1,0,4,1,68,9,0,1,0.0,1,2
jmeter-1_9,org.apache.jmeter.assertions,Assertion,0,0,1,0,12,1,4,0,-1.0,2,1
jmeter-1_9,org.apache.jmeter.assertions,AssertionResult,3,0,7,7,65,7,0,0,0.5714285714285714,10,0
jmeter-1_9,org.apache.jmeter.assertions.gui,AssertionGui,10,0,12,7,245,24,0,1,0.16666666666666666,0,6
jmeter-1_9,org.apache.jmeter.assertions.gui,ClearPatternsListener,0,0,1,1,18,3,0,0,-1.0,0,0
jmeter-1_9,org.apache.jmeter.assertions.gui,AddPatternListener,0,0,1,1,12,1,0,0,-1.0,0,0
jmeter-1_9,org.apache.jmeter.assertions.gui,DurationAssertionGui,2,0,9,8,82,12,0,1,0.3333333333333333,0,4
jmeter-1_9,org.apache.jmeter.assertions.gui,SizeAssertionGui,9,0,14,11,151,23,0,1,0.21428571428571427,0,4
jmeter-1_9,org.apache.jmeter.assertions.gui,XMLAssertionGui,0,0,6,5,45,6,0,1,-1.0,0,4
jmeter-1_9,org.apache.jmeter.assertions.gui,AbstractAssertionGui,0,0,2,2,21,2,4,0,-1.0,0,1
jmeter-1_9,org.apache.jmeter.control,InterleaveControl,8,2,22,14,297,43,1,2,0.18181818181818182,4,6
jmeter-1_9,org.apache.jmeter.control,Test,0,0,7,7,176,20,0,0,-1.0,0,4
jmeter-1_9,org.apache.jmeter.control,ModuleController,2,0,13,6,128,26,0,2,0.15384615384615385,2,5
jmeter-1_9,org.apache.jmeter.control,OnceOnlyController,0,0,8,7,115,17,0,2,-1.0,3,5
jmeter-1_9,org.apache.jmeter.control,Test,0,0,3,3,82,11,0,0,-1.0,0,4
jmeter-1_9,org.apache.jmeter.control,RandomController,1,0,3,1,26,4,0,3,0.6666666666666666,1,0
jmeter-1_9,org.apache.jmeter.control,ThroughputController,15,2,35,25,219,54,0,2,0.2,2,5
jmeter-1_9,org.apache.jmeter.control,IntegerWrapper,1,0,4,4,14,4,0,0,0.5,1,0
jmeter-1_9,org.apache.jmeter.control,Controller,0,0,4,4,26,4,1,0,-1.0,3,1
jmeter-1_9,org.apache.jmeter.control,GenericController,7,0,30,11,212,43,5,1,0.13333333333333333,13,7
jmeter-1_9,org.apache.jmeter.control,Test,0,0,2,2,33,4,0,0,-1.0,0,2
jmeter-1_9,org.apache.jmeter.control,LoopController,4,0,18,12,118,23,0,2,0.16666666666666666,9,4
jmeter-1_9,org.apache.jmeter.control,Test,0,0,2,2,33,4,0,0,-1.0,0,3
