Project Name,Package Name,Type Name,Code Smell
jmeter-1_9,org.apache.jmeter.assertions,ResponseAssertion,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.assertions,ResponseAssertion,Insufficient Modularization
jmeter-1_9,org.apache.jmeter.assertions,Test,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.assertions,TestThread,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.assertions,SizeAssertion,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.assertions.gui,AssertionGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.assertions.gui,AssertionGui,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.assertions.gui,ClearPatternsListener,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.assertions.gui,AddPatternListener,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.assertions.gui,DurationAssertionGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.assertions.gui,DurationAssertionGui,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.assertions.gui,SizeAssertionGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.assertions.gui,SizeAssertionGui,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.assertions.gui,XMLAssertionGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.assertions.gui,XMLAssertionGui,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.assertions.gui,AbstractAssertionGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control,InterleaveControl,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.control,Test,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control,ModuleController,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.control,Test,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control,RandomController,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.control,ThroughputController,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.control,ThroughputController,Insufficient Modularization
jmeter-1_9,org.apache.jmeter.control,GenericController,Insufficient Modularization
jmeter-1_9,org.apache.jmeter.control,Test,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control,Test,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control,NextIsNullException,Unnecessary Abstraction
jmeter-1_9,org.apache.jmeter.control,NextIsNullException,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control,NoEntryException,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control.gui,InterleaveControlGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control.gui,InterleaveControlGui,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.control.gui,ModuleControllerGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control.gui,ModuleControllerGui,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.control.gui,TreeNodeWrapper,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control.gui,OnceOnlyControllerGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control.gui,OnceOnlyControllerGui,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.control.gui,RandomControlGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control.gui,RandomControlGui,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.control.gui,ThroughputControllerGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control.gui,ThroughputControllerGui,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.control.gui,AbstractControllerGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control.gui,LogicControllerGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control.gui,LogicControllerGui,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.control.gui,LoopControlPanel,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control.gui,LoopControlPanel,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.control.gui,TestPlanGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.control.gui,WorkBenchGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.extractor,RegexExtractor,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.extractor,Test,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.extractor.gui,RegexExtractorGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.modifiers,CounterConfig,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.modifiers,UserParameters,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.modifiers.gui,CounterConfigGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.modifiers.gui,UserParametersGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.modifiers.gui,AddParamAction,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.modifiers.gui,AddUserAction,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.modifiers.gui,DeleteRowAction,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.modifiers.gui,DeleteColumnAction,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.reporters,MailerModel,Insufficient Modularization
jmeter-1_9,org.apache.jmeter.reporters,MailerResultCollector,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.reporters,MailerResultCollector,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.reporters,graphPanel,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.reporters,ResultCollector,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.reporters,ResultCollector,Insufficient Modularization
jmeter-1_9,org.apache.jmeter.timers,ConstantThroughputTimer,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.timers,ConstantTimer,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.timers,GaussianRandomTimer,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.timers,GaussianRandomTimer,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.timers,RandomTimer,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.timers,RandomTimer,Multipath Hierarchy
jmeter-1_9,org.apache.jmeter.timers,UniformRandomTimer,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.timers,UniformRandomTimer,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.timers.gui,ConstantThroughputTimerGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.timers.gui,ConstantThroughputTimerGui,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.timers.gui,ConstantTimerGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.timers.gui,ConstantTimerGui,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.timers.gui,GaussianRandomTimerGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.timers.gui,GaussianRandomTimerGui,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.timers.gui,GaussianRandomTimerGui,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.timers.gui,UniformRandomTimerGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.timers.gui,UniformRandomTimerGui,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.timers.gui,UniformRandomTimerGui,Broken Hierarchy
jmeter-1_9,org.apache.jmeter.timers.gui,AbstractTimerGui,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,AssertionVisualizer,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,GraphAccum,Cyclic-Dependent Modularization
jmeter-1_9,org.apache.jmeter.visualizers,GraphAccumVisualizer,Cyclic-Dependent Modularization
jmeter-1_9,org.apache.jmeter.visualizers,GraphVisualizer,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,MailerVisualizer,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,ModelListener,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,Sample,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.visualizers,SimpleDataWriter,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,SplineModel,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.visualizers,SplineVisualizer,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,SplineVisualizer,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.visualizers,SplineGraph,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.visualizers,StatVisualizer,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,StatTableModel,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,SortFilterModel,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,SortFilterModel,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.visualizers,Row,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.visualizers,Test,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,TableVisualizer,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,ViewResultsFullVisualizer,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,ViewResultsFullVisualizer,Deficient Encapsulation
jmeter-1_9,org.apache.jmeter.visualizers,ResultsNodeRenderer,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.visualizers,ImageVisualizer,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter,ListenToTest,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter,ProxyAuthenticator,Unutilized Abstraction
jmeter-1_9,org.apache.jmeter.config,Argument,Deficient Encapsulation
