Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
jmeter-1_8_1,org.apache.jmeter.assertions,DurationAssertion,1,0,3,3,47,6,0,1,0.0,1,3
jmeter-1_8_1,org.apache.jmeter.assertions,ResponseAssertion,16,8,25,23,242,39,0,1,0.12,4,3
jmeter-1_8_1,org.apache.jmeter.assertions,Test,4,0,3,3,42,8,0,0,0.6666666666666666,0,3
jmeter-1_8_1,org.apache.jmeter.assertions,TestThread,2,0,1,1,20,3,0,0,0.0,0,3
jmeter-1_8_1,org.apache.jmeter.assertions,SizeAssertion,10,6,7,4,121,19,0,1,0.0,1,3
jmeter-1_8_1,org.apache.jmeter.assertions,Assertion,0,0,1,1,12,1,3,0,-1.0,4,1
jmeter-1_8_1,org.apache.jmeter.assertions,AssertionResult,3,0,7,7,30,7,0,0,0.5714285714285714,9,0
jmeter-1_8_1,org.apache.jmeter.assertions.gui,AssertionGui,10,0,13,9,268,26,0,1,0.3076923076923077,0,5
jmeter-1_8_1,org.apache.jmeter.assertions.gui,ClearPatternsListener,0,0,1,1,23,3,0,0,-1.0,0,0
jmeter-1_8_1,org.apache.jmeter.assertions.gui,AddPatternListener,0,0,1,1,17,1,0,0,-1.0,0,0
jmeter-1_8_1,org.apache.jmeter.assertions.gui,PatternRenderer,0,0,1,1,38,4,0,0,-1.0,0,0
jmeter-1_8_1,org.apache.jmeter.assertions.gui,DurationAssertionGui,2,0,8,7,100,11,0,1,0.25,0,4
jmeter-1_8_1,org.apache.jmeter.assertions.gui,SizeAssertionGui,3,0,9,8,146,12,0,1,0.3333333333333333,0,4
jmeter-1_8_1,org.apache.jmeter.assertions.gui,AbstractAssertionGui,0,0,2,2,13,2,3,0,-1.0,0,1
jmeter-1_8_1,org.apache.jmeter.control,InterleaveControl,5,2,19,15,254,41,1,2,0.3157894736842105,4,7
jmeter-1_8_1,org.apache.jmeter.control,Test,0,0,9,8,152,20,0,0,-1.0,0,6
