Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
jmeter-2_5,org.apache.jmeter.assertions,BSFAssertion,2,0,1,1,27,2,0,1,0.0,0,2
jmeter-2_5,org.apache.jmeter.assertions,BSFAssertionBeanInfo,0,0,1,1,5,1,0,0,-1.0,0,0
jmeter-2_5,org.apache.jmeter.assertions,BeanShellAssertion,7,5,6,5,70,7,0,1,1.0,1,3
jmeter-2_5,org.apache.jmeter.assertions,CompareAssertion,6,0,14,10,149,27,0,1,0.14285714285714285,0,4
jmeter-2_5,org.apache.jmeter.assertions,CompareAssertionBeanInfo,0,0,1,1,23,1,0,0,-1.0,0,3
jmeter-2_5,org.apache.jmeter.assertions,DurationAssertion,2,1,2,1,34,4,0,1,0.0,1,3
jmeter-2_5,org.apache.jmeter.assertions,HTMLAssertion,9,7,19,18,259,35,0,1,0.0,1,3
jmeter-2_5,org.apache.jmeter.assertions,JSR223Assertion,2,0,1,1,31,2,0,1,0.0,0,2
jmeter-2_5,org.apache.jmeter.assertions,JSR223AssertionBeanInfo,0,0,1,1,5,1,0,0,-1.0,0,0
jmeter-2_5,org.apache.jmeter.assertions,MD5HexAssertion,3,0,4,3,51,7,0,1,0.5,3,5
jmeter-2_5,org.apache.jmeter.assertions,ResponseAssertion,23,0,38,31,389,80,0,1,0.0,5,6
jmeter-2_5,org.apache.jmeter.assertions,SMIMEAssertion,1,0,7,1,235,39,0,0,0.2857142857142857,2,4
jmeter-2_5,org.apache.jmeter.assertions,SMIMEAssertionTestElement,12,0,25,25,97,25,0,1,0.52,2,4
jmeter-2_5,org.apache.jmeter.assertions,SizeAssertion,15,6,19,17,170,31,0,1,0.0,2,3
jmeter-2_5,org.apache.jmeter.assertions,SubstitutionElement,3,2,5,5,20,5,0,0,0.6,1,0
jmeter-2_5,org.apache.jmeter.assertions,XMLAssertion,4,0,4,1,64,8,0,1,0.5,1,2
jmeter-2_5,org.apache.jmeter.assertions,XMLSchemaAssertion,8,5,10,7,127,17,0,1,0.0,4,4
jmeter-2_5,org.apache.jmeter.assertions,SAXErrorHandler,1,0,4,4,28,4,0,0,0.0,0,2
jmeter-2_5,org.apache.jmeter.assertions,XPathAssertion,13,1,21,21,218,33,0,1,0.0,3,4
jmeter-2_5,org.apache.jmeter.assertions,Assertion,0,0,1,0,12,1,13,0,-1.0,3,1
jmeter-2_5,org.apache.jmeter.assertions,AssertionResult,6,1,12,12,110,12,1,0,0.16666666666666666,30,0
jmeter-2_5,org.apache.jmeter.assertions,CompareAssertionResult,4,0,9,9,48,11,0,1,0.4444444444444444,3,1
jmeter-2_5,org.apache.jmeter.assertions,ResultHolder,2,0,3,3,22,5,0,0,1.0,1,0
jmeter-2_5,org.apache.jmeter.assertions,MD5HexAssertionTest,0,0,3,3,11,3,0,0,-1.0,0,1
jmeter-2_5,org.apache.jmeter.assertions,ResponseAssertionTest,9,0,11,9,177,16,0,0,0.2727272727272727,0,6
jmeter-2_5,org.apache.jmeter.assertions,TestThread,2,0,1,1,23,3,0,0,0.0,0,3
