Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
jmeter-1_8,org.apache.jmeter.assertions,DurationAssertion,getResult,11,2,1
jmeter-1_8,org.apache.jmeter.assertions,DurationAssertion,getAllowedDuration,3,1,0
jmeter-1_8,org.apache.jmeter.assertions,DurationAssertion,setAllowedDuration,11,3,1
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,ResponseAssertion,3,1,0
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,ResponseAssertion,6,1,3
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,setTestField,3,1,1
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,setTestType,15,3,1
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,addTestString,3,1,1
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,setTestString,3,1,2
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,removeTestString,3,1,1
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,removeTestString,3,1,1
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,clearTestStrings,3,1,0
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,getResult,11,2,1
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,getTestField,3,1,0
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,getTestType,12,3,0
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,getTestStrings,3,1,0
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,isContainsType,3,1,0
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,isMatchType,3,1,0
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,isNotType,3,1,0
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,setToContainsType,4,1,0
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,setToMatchType,4,1,0
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,setToNotType,3,1,0
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,unsetNotType,3,1,0
jmeter-1_8,org.apache.jmeter.assertions,ResponseAssertion,evaluateResponse,32,5,1
jmeter-1_8,org.apache.jmeter.assertions,Assertion,getResult,0,1,1
jmeter-1_8,org.apache.jmeter.assertions,AssertionResult,AssertionResult,2,1,0
jmeter-1_8,org.apache.jmeter.assertions,AssertionResult,isFailure,3,1,0
jmeter-1_8,org.apache.jmeter.assertions,AssertionResult,isError,3,1,0
jmeter-1_8,org.apache.jmeter.assertions,AssertionResult,getFailureMessage,3,1,0
jmeter-1_8,org.apache.jmeter.assertions,AssertionResult,setError,3,1,1
jmeter-1_8,org.apache.jmeter.assertions,AssertionResult,setFailure,3,1,1
jmeter-1_8,org.apache.jmeter.assertions,AssertionResult,setFailureMessage,3,1,1
jmeter-1_8,org.apache.jmeter.assertions.gui,AssertionGui,AssertionGui,3,1,0
jmeter-1_8,org.apache.jmeter.assertions.gui,AssertionGui,getStaticLabel,3,1,0
jmeter-1_8,org.apache.jmeter.assertions.gui,AssertionGui,createTestElement,27,5,0
jmeter-1_8,org.apache.jmeter.assertions.gui,AssertionGui,configure,31,5,1
jmeter-1_8,org.apache.jmeter.assertions.gui,AssertionGui,init,37,1,0
jmeter-1_8,org.apache.jmeter.assertions.gui,AssertionGui,createFieldPanel,13,1,0
jmeter-1_8,org.apache.jmeter.assertions.gui,AssertionGui,createTypePanel,15,1,0
jmeter-1_8,org.apache.jmeter.assertions.gui,AssertionGui,focusLost,7,1,1
jmeter-1_8,org.apache.jmeter.assertions.gui,AssertionGui,focusGained,2,1,1
jmeter-1_8,org.apache.jmeter.assertions.gui,AssertionGui,createStringPanel,24,1,0
jmeter-1_8,org.apache.jmeter.assertions.gui,AssertionGui,actionPerformed,11,3,1
jmeter-1_8,org.apache.jmeter.assertions.gui,AssertionGui,actionPerformed,5,1,1
jmeter-1_8,org.apache.jmeter.assertions.gui,AssertionGui,getListCellRendererComponent,21,4,5
jmeter-1_8,org.apache.jmeter.assertions.gui,ClearPatternsListener,actionPerformed,11,3,1
jmeter-1_8,org.apache.jmeter.assertions.gui,AddPatternListener,actionPerformed,5,1,1
jmeter-1_8,org.apache.jmeter.assertions.gui,PatternRenderer,getListCellRendererComponent,21,4,5
jmeter-1_8,org.apache.jmeter.assertions.gui,DurationAssertionGui,DurationAssertionGui,3,1,0
jmeter-1_8,org.apache.jmeter.assertions.gui,DurationAssertionGui,getStaticLabel,3,1,0
jmeter-1_8,org.apache.jmeter.assertions.gui,DurationAssertionGui,getDurationAttributesTitle,3,1,0
jmeter-1_8,org.apache.jmeter.assertions.gui,DurationAssertionGui,createTestElement,14,1,0
jmeter-1_8,org.apache.jmeter.assertions.gui,DurationAssertionGui,configure,5,1,1
jmeter-1_8,org.apache.jmeter.assertions.gui,DurationAssertionGui,init,24,1,0
jmeter-1_8,org.apache.jmeter.assertions.gui,DurationAssertionGui,focusLost,19,4,1
jmeter-1_8,org.apache.jmeter.assertions.gui,DurationAssertionGui,focusGained,2,1,1
jmeter-1_8,org.apache.jmeter.assertions.gui,AbstractAssertionGui,createPopupMenu,3,1,0
jmeter-1_8,org.apache.jmeter.assertions.gui,AbstractAssertionGui,getMenuCategories,3,1,0
jmeter-1_8,org.apache.jmeter.config,Argument,Argument,5,1,3
jmeter-1_8,org.apache.jmeter.config,Argument,Argument,4,1,2
jmeter-1_8,org.apache.jmeter.config,Argument,Argument,2,1,0
jmeter-1_8,org.apache.jmeter.config,Argument,addTestElement,2,1,1
jmeter-1_8,org.apache.jmeter.config,Argument,setName,3,1,1
jmeter-1_8,org.apache.jmeter.config,Argument,setValue,3,1,1
jmeter-1_8,org.apache.jmeter.config,Argument,setMetaData,3,1,1
jmeter-1_8,org.apache.jmeter.config,Argument,getName,3,1,0
jmeter-1_8,org.apache.jmeter.config,Argument,getValue,3,1,0
jmeter-1_8,org.apache.jmeter.config,Argument,getMetaData,7,2,0
jmeter-1_8,org.apache.jmeter.config,Arguments,Arguments,3,1,0
jmeter-1_8,org.apache.jmeter.config,Arguments,getArguments,3,1,0
jmeter-1_8,org.apache.jmeter.config,Arguments,setArguments,3,1,1
jmeter-1_8,org.apache.jmeter.config,Arguments,getArgumentsAsMap,9,2,0
jmeter-1_8,org.apache.jmeter.config,Arguments,addArgument,3,1,2
jmeter-1_8,org.apache.jmeter.config,Arguments,addArgument,3,1,1
jmeter-1_8,org.apache.jmeter.config,Arguments,addArgument,3,1,3
jmeter-1_8,org.apache.jmeter.config,Arguments,iterator,3,1,0
jmeter-1_8,org.apache.jmeter.config,Arguments,toString,17,4,0
jmeter-1_8,org.apache.jmeter.config,Arguments,removeArgument,5,2,1
jmeter-1_8,org.apache.jmeter.config,Arguments,removeArgument,3,1,1
jmeter-1_8,org.apache.jmeter.config,Arguments,removeArgument,9,3,1
jmeter-1_8,org.apache.jmeter.config,Arguments,removeAllArguments,5,2,0
jmeter-1_8,org.apache.jmeter.config,Arguments,addEmptyArgument,3,1,0
jmeter-1_8,org.apache.jmeter.config,Arguments,getArgumentCount,3,1,0
jmeter-1_8,org.apache.jmeter.config,Arguments,getArgument,7,2,1
jmeter-1_8,org.apache.jmeter.config,LoginConfig,LoginConfig,2,1,0
jmeter-1_8,org.apache.jmeter.config,LoginConfig,setUsername,3,1,1
jmeter-1_8,org.apache.jmeter.config,LoginConfig,setPassword,3,1,1
jmeter-1_8,org.apache.jmeter.config,LoginConfig,getUsername,3,1,0
jmeter-1_8,org.apache.jmeter.config,LoginConfig,getPassword,3,1,0
jmeter-1_8,org.apache.jmeter.config,ConfigElement,addConfigElement,0,1,1
jmeter-1_8,org.apache.jmeter.config,ConfigElement,expectsModification,0,1,0
jmeter-1_8,org.apache.jmeter.config,ConfigElement,clone,0,1,0
jmeter-1_8,org.apache.jmeter.config,ConfigTestElement,ConfigTestElement,2,1,0
jmeter-1_8,org.apache.jmeter.config,ConfigTestElement,addTestElement,5,2,1
jmeter-1_8,org.apache.jmeter.config,ExtensionsFileFilter,ExtensionsFileFilter,2,1,0
jmeter-1_8,org.apache.jmeter.config,ExtensionsFileFilter,addExtension,3,1,1
jmeter-1_8,org.apache.jmeter.config,ExtensionsFileFilter,removeExtension,3,1,1
jmeter-1_8,org.apache.jmeter.config,ExtensionsFileFilter,setDescription,3,1,1
jmeter-1_8,org.apache.jmeter.config,ExtensionsFileFilter,getDescription,3,1,0
jmeter-1_8,org.apache.jmeter.config,ExtensionsFileFilter,accept,9,3,1
jmeter-1_8,org.apache.jmeter.config,ExtensionsFileFilter,getExtension,10,2,1
jmeter-1_8,org.apache.jmeter.config,Modifier,modifyEntry,0,1,1
jmeter-1_8,org.apache.jmeter.config,ResponseBasedModifier,modifyEntry,0,1,2
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,ArgumentsPanel,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,editingCanceled,2,1,1
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,editingStopped,2,1,1
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,ArgumentsPanel,4,1,1
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,getTable,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,getDeleteButton,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,getAddButton,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,getMenuCategories,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,getStaticLabel,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,createTestElement,10,2,0
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,configure,12,3,1
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,focusLost,2,1,1
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,focusGained,2,1,1
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,actionPerformed,9,3,1
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,deleteArgument,21,5,0
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,addArgument,11,2,0
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,addInnerPanel,35,1,0
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,initializeTableModel,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,checkDeleteStatus,8,2,0
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,init,8,1,0
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,Test,3,1,1
jmeter-1_8,org.apache.jmeter.config.gui,ArgumentsPanel,testArgumentCreation,7,1,0
jmeter-1_8,org.apache.jmeter.config.gui,Test,Test,3,1,1
jmeter-1_8,org.apache.jmeter.config.gui,Test,testArgumentCreation,7,1,0
jmeter-1_8,org.apache.jmeter.config.gui,LoginConfigGui,LoginConfigGui,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,LoginConfigGui,LoginConfigGui,4,1,1
jmeter-1_8,org.apache.jmeter.config.gui,LoginConfigGui,getStaticLabel,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,LoginConfigGui,configure,5,1,1
jmeter-1_8,org.apache.jmeter.config.gui,LoginConfigGui,createTestElement,7,1,0
jmeter-1_8,org.apache.jmeter.config.gui,LoginConfigGui,init,8,2,0
jmeter-1_8,org.apache.jmeter.config.gui,LoginConfigGui,createUsernamePanel,6,1,0
jmeter-1_8,org.apache.jmeter.config.gui,LoginConfigGui,createPasswordPanel,6,1,0
jmeter-1_8,org.apache.jmeter.config.gui,AbstractConfigGui,createPopupMenu,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,AbstractConfigGui,getMenuCategories,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,AbstractModifierGui,createPopupMenu,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,AbstractModifierGui,getMenuCategories,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,AbstractResponseBasedModifierGui,createPopupMenu,3,1,0
jmeter-1_8,org.apache.jmeter.config.gui,AbstractResponseBasedModifierGui,getMenuCategories,3,1,0
jmeter-1_8,org.apache.jmeter.control,GenericController,GenericController,2,1,0
jmeter-1_8,org.apache.jmeter.control,GenericController,getConfigElements,3,1,0
jmeter-1_8,org.apache.jmeter.control,GenericController,addConfigElement,3,1,1
jmeter-1_8,org.apache.jmeter.control,GenericController,initialize,3,1,0
jmeter-1_8,org.apache.jmeter.control,GenericController,reInitialize,3,1,0
jmeter-1_8,org.apache.jmeter.control,GenericController,removeCurrentController,3,1,0
jmeter-1_8,org.apache.jmeter.control,GenericController,resetCurrent,3,1,0
jmeter-1_8,org.apache.jmeter.control,GenericController,incrementCurrent,3,1,0
jmeter-1_8,org.apache.jmeter.control,GenericController,hasNextAtEnd,3,1,0
jmeter-1_8,org.apache.jmeter.control,GenericController,nextAtEnd,3,1,0
jmeter-1_8,org.apache.jmeter.control,GenericController,hasNext,23,5,0
jmeter-1_8,org.apache.jmeter.control,GenericController,currentHasNextIsFalse,8,2,0
jmeter-1_8,org.apache.jmeter.control,GenericController,shortCircuitIsDone,3,1,0
jmeter-1_8,org.apache.jmeter.control,GenericController,setShortCircuit,3,1,1
jmeter-1_8,org.apache.jmeter.control,GenericController,isDone,18,4,0
jmeter-1_8,org.apache.jmeter.control,GenericController,getCurrentController,6,2,0
jmeter-1_8,org.apache.jmeter.control,GenericController,getSubControllers,3,1,0
jmeter-1_8,org.apache.jmeter.control,GenericController,addTestElement,5,2,1
jmeter-1_8,org.apache.jmeter.control,GenericController,addController,3,1,1
jmeter-1_8,org.apache.jmeter.control,GenericController,next,26,5,0
jmeter-1_8,org.apache.jmeter.control,GenericController,Test,3,1,1
jmeter-1_8,org.apache.jmeter.control,GenericController,testProcessing,26,3,0
jmeter-1_8,org.apache.jmeter.control,GenericController,makeSampler,5,1,1
jmeter-1_8,org.apache.jmeter.control,Test,Test,3,1,1
jmeter-1_8,org.apache.jmeter.control,Test,testProcessing,26,3,0
jmeter-1_8,org.apache.jmeter.control,Test,makeSampler,5,1,1
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,InterleaveControl,2,1,0
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,initialize,4,1,0
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,reInitialize,4,1,0
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,hasNext,27,6,0
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,removeCurrentController,4,1,0
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,incrementCurrent,4,1,0
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,setInterleave,5,2,1
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,setStyle,3,1,1
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,getStyle,3,1,0
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,next,30,6,0
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,Test,3,1,1
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,testProcessing,35,4,0
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,testProcessing2,27,3,0
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,testProcessing3,27,3,0
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,testProcessing4,23,3,0
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,testProcessing5,23,3,0
jmeter-1_8,org.apache.jmeter.control,InterleaveControl,makeSampler,5,1,1
jmeter-1_8,org.apache.jmeter.control,Test,Test,3,1,1
jmeter-1_8,org.apache.jmeter.control,Test,testProcessing,35,4,0
jmeter-1_8,org.apache.jmeter.control,Test,testProcessing2,27,3,0
jmeter-1_8,org.apache.jmeter.control,Test,testProcessing3,27,3,0
jmeter-1_8,org.apache.jmeter.control,Test,testProcessing4,23,3,0
jmeter-1_8,org.apache.jmeter.control,Test,testProcessing5,23,3,0
jmeter-1_8,org.apache.jmeter.control,Test,makeSampler,5,1,1
jmeter-1_8,org.apache.jmeter.control,LoopController,LoopController,3,1,0
jmeter-1_8,org.apache.jmeter.control,LoopController,setLoops,3,1,1
jmeter-1_8,org.apache.jmeter.control,LoopController,getLoops,3,1,0
jmeter-1_8,org.apache.jmeter.control,LoopController,setContinueForever,3,1,1
jmeter-1_8,org.apache.jmeter.control,LoopController,getContinueForever,3,1,0
jmeter-1_8,org.apache.jmeter.control,LoopController,initialize,4,1,0
jmeter-1_8,org.apache.jmeter.control,LoopController,reInitialize,4,1,0
jmeter-1_8,org.apache.jmeter.control,LoopController,incrementLoopCount,3,1,0
jmeter-1_8,org.apache.jmeter.control,LoopController,resetLoopCount,8,2,0
jmeter-1_8,org.apache.jmeter.control,LoopController,hasNextAtEnd,10,2,0
jmeter-1_8,org.apache.jmeter.control,LoopController,nextAtEnd,4,1,0
jmeter-1_8,org.apache.jmeter.control,LoopController,endOfLoop,3,1,0
jmeter-1_8,org.apache.jmeter.control,LoopController,Test,3,1,1
jmeter-1_8,org.apache.jmeter.control,LoopController,testProcessing,27,3,0
jmeter-1_8,org.apache.jmeter.control,LoopController,makeSampler,5,1,1
jmeter-1_8,org.apache.jmeter.control,Test,Test,3,1,1
jmeter-1_8,org.apache.jmeter.control,Test,testProcessing,27,3,0
jmeter-1_8,org.apache.jmeter.control,Test,makeSampler,5,1,1
jmeter-1_8,org.apache.jmeter.control,ModifyController,ModifyController,2,1,0
jmeter-1_8,org.apache.jmeter.control,ModifyController,sampleStarted,2,1,1
jmeter-1_8,org.apache.jmeter.control,ModifyController,sampleStopped,2,1,1
jmeter-1_8,org.apache.jmeter.control,ModifyController,sampleOccurred,3,1,1
jmeter-1_8,org.apache.jmeter.control,ModifyController,addConfigElements,17,5,1
jmeter-1_8,org.apache.jmeter.control,OnceOnlyController,OnceOnlyController,2,1,0
jmeter-1_8,org.apache.jmeter.control,OnceOnlyController,reInitialize,2,1,0
jmeter-1_8,org.apache.jmeter.control,OnceOnlyController,hasNextAtEnd,4,1,0
jmeter-1_8,org.apache.jmeter.control,OnceOnlyController,Test,3,1,1
jmeter-1_8,org.apache.jmeter.control,OnceOnlyController,testProcessing,37,5,0
jmeter-1_8,org.apache.jmeter.control,OnceOnlyController,makeSampler,5,1,1
jmeter-1_8,org.apache.jmeter.control,Test,Test,3,1,1
jmeter-1_8,org.apache.jmeter.control,Test,testProcessing,37,5,0
jmeter-1_8,org.apache.jmeter.control,Test,makeSampler,5,1,1
jmeter-1_8,org.apache.jmeter.control,RandomController,RandomController,3,1,0
jmeter-1_8,org.apache.jmeter.control,RandomController,resetCurrent,3,1,0
jmeter-1_8,org.apache.jmeter.control,RandomController,incrementCurrent,4,1,0
jmeter-1_8,org.apache.jmeter.control,Controller,next,0,1,0
jmeter-1_8,org.apache.jmeter.control,Controller,hasNext,0,1,0
jmeter-1_8,org.apache.jmeter.control,Controller,isDone,0,1,0
jmeter-1_8,org.apache.jmeter.control,NoEntryException,NoEntryException,2,1,0
jmeter-1_8,org.apache.jmeter.control.gui,InterleaveControlGui,InterleaveControlGui,4,1,0
jmeter-1_8,org.apache.jmeter.control.gui,InterleaveControlGui,setName,3,1,1
jmeter-1_8,org.apache.jmeter.control.gui,InterleaveControlGui,getName,3,1,0
jmeter-1_8,org.apache.jmeter.control.gui,InterleaveControlGui,configure,9,2,1
jmeter-1_8,org.apache.jmeter.control.gui,InterleaveControlGui,createTestElement,11,2,0
jmeter-1_8,org.apache.jmeter.control.gui,InterleaveControlGui,getStaticLabel,3,1,0
jmeter-1_8,org.apache.jmeter.control.gui,InterleaveControlGui,init,18,1,0
jmeter-1_8,org.apache.jmeter.control.gui,LogicControllerGui,LogicControllerGui,4,1,0
jmeter-1_8,org.apache.jmeter.control.gui,LogicControllerGui,setName,3,1,1
jmeter-1_8,org.apache.jmeter.control.gui,LogicControllerGui,getName,3,1,0
jmeter-1_8,org.apache.jmeter.control.gui,LogicControllerGui,createTestElement,5,1,0
jmeter-1_8,org.apache.jmeter.control.gui,LogicControllerGui,getStaticLabel,3,1,0
jmeter-1_8,org.apache.jmeter.control.gui,LogicControllerGui,updateGui,2,1,0
jmeter-1_8,org.apache.jmeter.control.gui,LogicControllerGui,init,16,1,0
jmeter-1_8,org.apache.jmeter.control.gui,LoopControlPanel,LoopControlPanel,3,1,0
jmeter-1_8,org.apache.jmeter.control.gui,LoopControlPanel,LoopControlPanel,5,1,1
jmeter-1_8,org.apache.jmeter.control.gui,LoopControlPanel,configure,9,2,1
jmeter-1_8,org.apache.jmeter.control.gui,LoopControlPanel,createTestElement,11,2,0
jmeter-1_8,org.apache.jmeter.control.gui,LoopControlPanel,actionPerformed,10,2,1
jmeter-1_8,org.apache.jmeter.control.gui,LoopControlPanel,keyPressed,2,1,1
jmeter-1_8,org.apache.jmeter.control.gui,LoopControlPanel,keyTyped,2,1,1
