Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
jmeter-2_3_3,org.apache.jmeter.assertions,BSFAssertion,2,0,1,1,27,2,0,1,0.0,0,2
jmeter-2_3_3,org.apache.jmeter.assertions,BSFAssertionBeanInfo,0,0,1,1,5,1,0,0,-1.0,0,0
jmeter-2_3_3,org.apache.jmeter.assertions,BeanShellAssertion,7,5,6,5,81,8,0,1,0.5,1,7
jmeter-2_3_3,org.apache.jmeter.assertions,DurationAssertion,1,1,2,1,33,4,0,1,0.0,1,3
jmeter-2_3_3,org.apache.jmeter.assertions,HTMLAssertion,8,7,19,18,251,32,0,1,0.0,1,3
jmeter-2_3_3,org.apache.jmeter.assertions,MD5HexAssertion,2,0,4,3,50,7,0,1,0.5,3,5
jmeter-2_3_3,org.apache.jmeter.assertions,ResponseAssertion,22,0,38,31,384,78,0,1,0.0,5,6
jmeter-2_3_3,org.apache.jmeter.assertions,SizeAssertion,10,6,6,5,105,15,0,1,0.0,2,3
jmeter-2_3_3,org.apache.jmeter.assertions,XMLAssertion,3,0,4,1,63,8,0,1,0.5,1,2
jmeter-2_3_3,org.apache.jmeter.assertions,XMLSchemaAssertion,8,5,10,7,127,17,0,1,0.0,4,4
jmeter-2_3_3,org.apache.jmeter.assertions,SAXErrorHandler,1,0,4,4,28,4,0,0,0.0,0,2
jmeter-2_3_3,org.apache.jmeter.assertions,XPathAssertion,11,1,19,19,206,29,0,1,0.0,3,4
jmeter-2_3_3,org.apache.jmeter.assertions,Assertion,0,0,1,0,12,1,10,0,-1.0,3,1
jmeter-2_3_3,org.apache.jmeter.assertions,AssertionResult,5,1,13,13,115,13,0,0,0.23076923076923078,25,0
jmeter-2_3_3,org.apache.jmeter.assertions,MD5HexAssertionTest,0,0,3,3,11,3,0,0,-1.0,0,1
jmeter-2_3_3,org.apache.jmeter.assertions,ResponseAssertionTest,9,0,11,9,177,16,0,0,0.2727272727272727,0,6
jmeter-2_3_3,org.apache.jmeter.assertions,TestThread,2,0,1,1,23,3,0,0,0.0,0,3
jmeter-2_3_3,org.apache.jmeter.assertions,SizeAssertionTest,8,0,9,7,110,10,0,0,0.0,0,6
jmeter-2_3_3,org.apache.jmeter.assertions,XMLSchemaAssertionTest,4,0,14,10,126,15,0,0,0.21428571428571427,0,6
jmeter-2_3_3,org.apache.jmeter.assertions,XPathAssertionTest,5,0,24,20,220,25,0,0,0.08333333333333333,0,6
jmeter-2_3_3,org.apache.jmeter.assertions.gui,AssertionGui,16,0,13,8,322,34,0,1,0.15384615384615385,0,6
jmeter-2_3_3,org.apache.jmeter.assertions.gui,ClearPatternsListener,0,0,1,1,16,3,0,0,-1.0,0,0
jmeter-2_3_3,org.apache.jmeter.assertions.gui,AddPatternListener,0,0,1,1,10,1,0,0,-1.0,0,0
jmeter-2_3_3,org.apache.jmeter.assertions.gui,BeanShellAssertionGui,4,0,11,6,100,11,0,1,0.18181818181818182,0,3
jmeter-2_3_3,org.apache.jmeter.assertions.gui,DurationAssertionGui,1,0,8,7,65,10,0,1,0.25,0,4
jmeter-2_3_3,org.apache.jmeter.assertions.gui,HTMLAssertionGui,12,0,14,12,254,29,0,1,0.35714285714285715,0,6
jmeter-2_3_3,org.apache.jmeter.assertions.gui,MD5HexAssertionGUI,1,0,7,6,47,8,0,1,0.2857142857142857,0,4
jmeter-2_3_3,org.apache.jmeter.assertions.gui,SizeAssertionGui,8,0,14,11,160,23,0,1,0.21428571428571427,0,4
jmeter-2_3_3,org.apache.jmeter.assertions.gui,XMLAssertionGui,0,0,6,5,41,6,0,1,-1.0,0,3
jmeter-2_3_3,org.apache.jmeter.assertions.gui,XMLConfPanel,7,0,20,6,139,24,0,0,0.0,1,2
jmeter-2_3_3,org.apache.jmeter.assertions.gui,XMLSchemaAssertionGUI,2,0,7,6,71,7,0,1,0.2857142857142857,0,5
jmeter-2_3_3,org.apache.jmeter.assertions.gui,XPathAssertionGui,2,0,8,7,67,9,0,1,0.25,0,6
jmeter-2_3_3,org.apache.jmeter.assertions.gui,XPathPanel,5,0,17,16,158,23,0,0,0.0,2,3
jmeter-2_3_3,org.apache.jmeter.assertions.gui,AbstractAssertionGui,1,0,6,3,65,11,9,0,0.5,0,3
jmeter-2_3_3,org.apache.jmeter.assertions.gui,AssertionScopePanel,3,0,9,8,58,10,0,0,0.0,1,1
jmeter-2_3_3,org.apache.jmeter.config,CSVDataSet,13,0,18,17,142,28,0,2,0.0,1,7
jmeter-2_3_3,org.apache.jmeter.config,CSVDataSetBeanInfo,12,0,2,2,64,5,0,0,0.0,2,0
jmeter-2_3_3,org.apache.jmeter.config,RandomVariableConfig,12,0,17,13,163,24,0,2,0.0,0,3
jmeter-2_3_3,org.apache.jmeter.config,RandomVariableConfigBeanInfo,9,0,1,1,38,1,0,0,0.0,0,0
jmeter-2_3_3,org.apache.jmeter.config,Argument,3,3,11,11,101,13,0,0,0.2727272727272727,15,0
jmeter-2_3_3,org.apache.jmeter.config,Arguments,1,1,17,17,176,29,0,2,0.0,31,3
jmeter-2_3_3,org.apache.jmeter.config,ConfigElement,0,0,3,0,13,3,1,0,-1.0,11,1
jmeter-2_3_3,org.apache.jmeter.config,ConfigTestElement,2,2,4,4,17,5,4,1,1.0,16,2
jmeter-2_3_3,org.apache.jmeter.config,LoginConfig,0,0,6,6,38,6,0,2,-1.0,2,1
jmeter-2_3_3,org.apache.jmeter.config,TestCVSDataSet,0,0,6,5,81,6,0,0,-1.0,0,6
jmeter-2_3_3,org.apache.jmeter.control,ForeachController,6,0,19,9,109,26,0,2,0.10526315789473684,1,2
jmeter-2_3_3,org.apache.jmeter.control,IncludeController,5,0,8,6,108,16,0,2,0.25,2,7
jmeter-2_3_3,org.apache.jmeter.control,InterleaveControl,8,2,13,5,102,21,1,2,0.15384615384615385,4,3
