Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
jmeter-2_1_1,org.apache.jmeter.assertions,BeanShellAssertion,6,4,5,5,92,7,0,1,0.0,1,8
jmeter-2_1_1,org.apache.jmeter.assertions,DurationAssertion,1,0,3,3,47,6,0,1,0.0,1,3
jmeter-2_1_1,org.apache.jmeter.assertions,HTMLAssertion,8,7,19,18,257,33,0,1,0.0,1,3
jmeter-2_1_1,org.apache.jmeter.assertions,MD5HexAssertion,2,0,7,5,69,12,0,1,0.7142857142857143,2,4
jmeter-2_1_1,org.apache.jmeter.assertions,Test,0,0,2,2,10,2,0,0,-1.0,0,0
jmeter-2_1_1,org.apache.jmeter.assertions,ResponseAssertion,18,8,29,26,295,52,0,1,0.10344827586206896,5,6
jmeter-2_1_1,org.apache.jmeter.assertions,Test,4,0,3,3,44,8,0,0,0.6666666666666666,0,3
jmeter-2_1_1,org.apache.jmeter.assertions,TestThread,2,0,1,1,20,3,0,0,0.0,0,3
jmeter-2_1_1,org.apache.jmeter.assertions,SizeAssertion,10,6,6,5,107,16,0,1,0.0,1,3
jmeter-2_1_1,org.apache.jmeter.assertions,XMLAssertion,2,0,3,1,63,8,0,1,0.0,1,2
jmeter-2_1_1,org.apache.jmeter.assertions,XMLSchemaAssertion,7,5,10,7,126,17,0,1,0.0,4,4
jmeter-2_1_1,org.apache.jmeter.assertions,SAXErrorHandler,1,0,4,4,28,4,0,0,0.0,0,2
jmeter-2_1_1,org.apache.jmeter.assertions,XPathAssertion,12,1,25,24,273,32,0,1,0.16,3,8
jmeter-2_1_1,org.apache.jmeter.assertions,XPathAssertionTest,4,0,11,11,105,11,0,0,0.36363636363636365,2,7
jmeter-2_1_1,org.apache.jmeter.assertions,Assertion,0,0,1,0,12,1,9,0,-1.0,3,1
jmeter-2_1_1,org.apache.jmeter.assertions,AssertionResult,4,1,9,9,87,9,0,0,0.2222222222222222,19,0
jmeter-2_1_1,org.apache.jmeter.assertions,XMLSchemaAssertionTest,4,0,14,10,126,15,0,0,0.21428571428571427,0,6
jmeter-2_1_1,org.apache.jmeter.assertions.gui,AssertionGui,13,0,12,7,275,28,0,1,0.16666666666666666,0,6
jmeter-2_1_1,org.apache.jmeter.assertions.gui,ClearPatternsListener,0,0,1,1,18,3,0,0,-1.0,0,0
jmeter-2_1_1,org.apache.jmeter.assertions.gui,AddPatternListener,0,0,1,1,11,1,0,0,-1.0,0,0
jmeter-2_1_1,org.apache.jmeter.assertions.gui,BeanShellAssertionGui,3,0,9,5,85,9,0,1,0.2222222222222222,0,3
jmeter-2_1_1,org.apache.jmeter.assertions.gui,DurationAssertionGui,2,0,9,8,77,12,0,1,0.3333333333333333,0,4
jmeter-2_1_1,org.apache.jmeter.assertions.gui,HTMLAssertionGui,9,0,10,9,216,22,0,1,0.3,0,6
jmeter-2_1_1,org.apache.jmeter.assertions.gui,MD5HexAssertionGUI,1,0,6,5,40,7,0,1,0.3333333333333333,0,4
jmeter-2_1_1,org.apache.jmeter.assertions.gui,SizeAssertionGui,9,0,14,11,147,23,0,1,0.21428571428571427,0,4
jmeter-2_1_1,org.apache.jmeter.assertions.gui,XMLAssertionGui,0,0,6,5,44,6,0,1,-1.0,0,3
jmeter-2_1_1,org.apache.jmeter.assertions.gui,XMLConfPanel,4,0,18,16,105,22,0,0,0.1111111111111111,2,3
jmeter-2_1_1,org.apache.jmeter.assertions.gui,XMLSchemaAssertionGUI,2,0,6,5,64,6,0,1,0.3333333333333333,0,5
jmeter-2_1_1,org.apache.jmeter.assertions.gui,XPathAssertionGui,2,0,7,6,67,8,0,1,0.2857142857142857,0,6
